order_id,customer_id,order_date,status,payment_method
5036,1097,2024-05-13,returned,Card
5037,776,2024-01-01,delivered,Card
5038,523,2025-05-19,cancelled,UPI
5039,1191,2024-12-13,shipped,Card
5040,173,2024-02-10,shipped,COD
5041,157,2023-10-09,delivered,COD
5042,643,2025-09-01,delivered,NetBanking
5043,1191,2025-07-17,delivered,Card
5044,173,2025-05-10,cancelled,NetBanking
5045,173,2024-02-20,shipped,UPI
5046,1191,2024-09-27,delivered,COD
5047,433,2023-09-27,delivered,COD
5048,992,2023-08-01,delivered,UPI
5049,417,2023-10-17,delivered,UPI
5050,692,2024-12-26,delivered,Card
5051,191,2025-07-27,delivered,UPI
5052,317,2024-08-28,delivered,UPI
5053,386,2025-02-26,shipped,Card
5054,159,2024-12-25,delivered,Card
5055,1191,2025-05-24,delivered,NetBanking
5056,134,2024-10-23,delivered,COD
5057,927,2024-09-18,delivered,UPI
5058,180,2025-07-06,shipped,COD
5059,184,2025-03-05,delivered,UPI
5060,519,2025-11-30,delivered,Card
5061,929,2024-05-17,delivered,UPI
5062,324,2025-12-11,cancelled,Card
5063,343,2024-03-25,delivered,UPI
5064,1041,2025-05-04,returned,Card
5065,719,2024-12-16,delivered,Card
5066,1058,2025-02-04,delivered,Card
5067,459,2023-06-27,delivered,COD
5068,173,2025-03-08,delivered,Card
5069,904,2024-07-13,delivered,UPI
5070,241,2023-11-23,delivered,UPI
5071,574,2024-11-28,delivered,NetBanking
5072,850,2025-02-11,delivered,UPI
5073,311,2025-06-30,cancelled,NetBanking
5074,777,2023-11-04,delivered,UPI
5075,999,2024-10-19,delivered,Card
5076,1052,2024-04-26,delivered,COD
5077,289,2025-01-21,delivered,Card
5078,189,2024-08-25,delivered,COD
5079,173,2024-09-21,delivered,UPI
5080,704,2024-02-07,delivered,UPI
5081,878,2024-03-11,delivered,UPI
5082,748,2024-05-19,delivered,UPI
5083,414,2025-03-21,delivered,UPI
5084,1000,2025-05-07,delivered,UPI
5085,1191,2025-03-26,delivered,Card
5086,1019,2023-10-04,delivered,COD
5087,173,2025-01-22,delivered,Card
5088,1180,2025-04-27,delivered,COD
5089,451,2025-02-17,shipped,UPI
5090,46,2025-03-03,delivered,UPI
5091,338,2025-12-31,delivered,UPI
5092,1148,2024-11-08,delivered,COD
5093,1020,2023-12-30,delivered,Card
5094,1191,2025-11-19,delivered,COD
5095,970,2024-04-24,delivered,Card
5096,392,2024-06-27,delivered,Card
5097,31,2024-03-30,shipped,Card
5098,1040,2024-06-20,delivered,UPI
5099,844,2025-11-08,delivered,NetBanking
5100,512,2025-07-09,delivered,Card
5101,374,2023-08-25,cancelled,COD
5102,325,2024-11-08,delivered,Card
5103,173,2025-10-04,delivered,NetBanking
5104,67,2024-10-25,delivered,UPI
5105,354,2024-11-27,shipped,UPI
5106,680,2023-12-27,delivered,Card
5107,157,2023-10-19,delivered,Card
5108,481,2024-04-22,shipped,COD
5109,1176,2024-04-27,delivered,Card
5110,1020,2024-03-23,shipped,UPI
5111,835,2024-03-29,delivered,Card
5112,937,2024-09-10,delivered,Card
5113,109,2023-12-18,delivered,COD
5114,57,2024-04-18,delivered,UPI
5115,173,2024-09-18,delivered,UPI
5116,727,2024-03-06,delivered,UPI
5117,169,2023-12-05,delivered,COD
5118,381,2024-05-23,delivered,UPI
5119,6,2024-11-15,delivered,NetBanking
5120,922,2024-12-14,delivered,Card
5121,988,2025-05-17,delivered,UPI
5122,665,2023-06-19,delivered,Card
5123,82,2024-04-22,delivered,UPI
5124,617,2025-10-21,delivered,Card
5125,905,2024-10-18,delivered,UPI
5126,224,2024-11-03,delivered,Card
5127,311,2025-03-05,delivered,NetBanking
5128,451,2024-08-08,delivered,Card
5129,951,2025-03-16,delivered,UPI
5130,474,2024-08-06,delivered,UPI
5131,183,2025-09-09,delivered,UPI
5132,1146,2024-06-09,delivered,UPI
5133,433,2024-08-13,delivered,COD
5134,81,2025-08-01,delivered,UPI
5135,535,2024-05-19,delivered,Card
5136,153,2025-02-25,delivered,UPI
5137,972,2024-09-21,delivered,Card
5138,287,2025-09-22,delivered,UPI
5139,549,2025-09-17,delivered,COD
5140,1020,2024-09-13,delivered,COD
5141,954,2023-11-24,delivered,COD
5142,1191,2024-08-03,delivered,UPI
5143,97,2024-08-27,delivered,Card
5144,780,2025-01-25,delivered,Card
5145,834,2025-11-24,delivered,COD
5146,1093,2025-10-01,delivered,UPI
5147,1191,2025-01-07,delivered,UPI
5148,758,2024-04-28,delivered,COD
5149,39,2024-10-25,delivered,UPI
5150,720,2024-05-14,delivered,NetBanking
5151,249,2023-10-15,delivered,Card
5152,142,2025-04-10,delivered,COD
5153,1191,2025-09-12,delivered,Card
5154,805,2025-07-23,delivered,Card
5155,1035,2024-09-27,delivered,UPI
5156,671,2024-12-24,delivered,UPI
5157,313,2024-01-29,delivered,COD
5158,124,2023-07-04,delivered,UPI
5159,990,2023-05-18,delivered,UPI
5160,816,2025-06-18,delivered,UPI
5161,1114,2023-05-05,delivered,COD
5162,1191,2025-03-04,delivered,NetBanking
5163,550,2025-03-10,delivered,NetBanking
5164,249,2023-07-31,delivered,UPI
5165,229,2024-08-29,delivered,NetBanking
5166,933,2025-02-26,delivered,UPI
5167,1083,2024-10-04,delivered,COD
5168,838,2025-02-07,delivered,UPI
5169,392,2025-11-03,delivered,Card
5170,173,2025-09-30,shipped,UPI
5171,540,2023-08-07,delivered,UPI
5172,631,2024-10-25,delivered,Card
5173,10,2025-10-29,delivered,Card
5174,41,2024-07-12,delivered,UPI
5175,1191,2025-08-16,cancelled,UPI
5176,890,2025-04-21,delivered,COD
5177,367,2025-09-24,delivered,Card
5178,482,2024-10-31,delivered,COD
5179,553,2024-10-09,delivered,UPI
5180,173,2025-08-22,shipped,UPI
5181,431,2025-04-30,delivered,UPI
5182,844,2024-11-19,delivered,UPI
5183,1191,2025-04-06,delivered,UPI
5184,1191,2024-10-26,delivered,COD
5185,684,2024-04-10,delivered,UPI
5186,533,2024-08-10,delivered,Card
5187,355,2025-09-08,shipped,COD
5188,514,2025-10-09,delivered,UPI
5189,1191,2024-07-21,returned,NetBanking
5190,987,2025-05-20,returned,UPI
5191,745,2025-05-26,shipped,COD
5192,18,2024-06-08,delivered,UPI
5193,4,2024-03-07,delivered,UPI
5194,780,2023-12-03,cancelled,UPI
5195,778,2025-02-14,returned,UPI
5196,1191,2024-07-12,delivered,UPI
5197,369,2025-09-16,delivered,UPI
5198,851,2024-03-25,delivered,Card
5199,1191,2025-04-29,delivered,Card
5200,1198,2025-03-23,delivered,Card
5201,195,2025-08-20,delivered,UPI
5202,1191,2025-07-06,delivered,UPI
5203,978,2024-09-14,delivered,COD
5204,184,2025-10-13,shipped,UPI
5205,432,2024-04-23,delivered,COD
5206,631,2024-10-24,delivered,UPI
5207,949,2025-10-14,cancelled,UPI
5208,221,2025-12-15,delivered,Card
5209,886,2024-11-29,delivered,UPI
5210,282,2024-04-07,delivered,Card
5211,377,2024-08-25,delivered,COD
5212,847,2024-01-30,delivered,UPI
5213,106,2024-10-30,delivered,NetBanking
5214,49,2024-12-19,delivered,Card
5215,1191,2025-02-24,delivered,UPI
5216,180,2024-10-16,delivered,COD
5217,821,2025-12-11,delivered,COD
5218,1016,2024-11-22,returned,Card
5219,749,2023-10-19,delivered,UPI
5220,827,2025-11-06,delivered,UPI
5221,173,2024-03-20,delivered,Card
5222,337,2023-12-13,delivered,Card
5223,1043,2025-01-10,delivered,COD
5224,322,2024-11-23,delivered,NetBanking
5225,628,2024-12-17,shipped,COD
5226,284,2025-04-18,delivered,COD
5227,417,2024-01-28,delivered,COD
5228,453,2024-09-01,returned,UPI
5229,764,2025-07-22,cancelled,UPI
5230,817,2025-02-17,delivered,Card
5231,540,2023-03-23,delivered,Card
5232,143,2025-12-11,shipped,UPI
5233,1009,2024-10-10,delivered,Card
5234,655,2024-06-27,delivered,COD
5235,1191,2025-10-04,returned,UPI
5236,219,2025-05-12,delivered,Card
5237,237,2024-08-31,shipped,COD
5238,433,2025-03-25,returned,Card
5239,722,2025-05-09,delivered,Card
5240,41,2024-10-21,cancelled,Card
5241,451,2024-11-09,delivered,UPI
5242,309,2023-11-21,delivered,Card
5243,1191,2025-07-29,delivered,NetBanking
5244,939,2024-10-23,delivered,NetBanking
5245,831,2023-11-14,delivered,UPI
5246,65,2025-01-21,delivered,COD
5247,1132,2024-03-26,delivered,UPI
5248,929,2024-11-12,delivered,UPI
5249,460,2025-07-02,cancelled,UPI
5250,264,2025-10-03,delivered,UPI
5251,1186,2025-12-17,delivered,Card
5252,1047,2024-05-26,delivered,NetBanking
5253,1191,2025-12-19,delivered,Card
5254,730,2025-07-26,delivered,COD
5255,90,2025-03-20,delivered,UPI
5256,4,2024-11-18,delivered,Card
5257,264,2024-12-18,returned,UPI
5258,1191,2024-08-06,delivered,UPI
5259,703,2025-06-12,delivered,UPI
5260,784,2025-11-10,delivered,COD
5261,109,2023-11-19,delivered,Card
5262,757,2024-06-24,delivered,UPI
5263,657,2024-07-06,delivered,COD
5264,940,2024-07-06,delivered,Card
5265,1191,2025-11-17,delivered,UPI
5266,368,2024-10-08,delivered,UPI
5267,173,2024-03-18,delivered,UPI
5268,32,2024-05-12,delivered,UPI
5269,157,2023-11-07,delivered,UPI
5270,576,2024-03-04,delivered,Card
5271,921,2024-05-16,delivered,UPI
5272,82,2023-07-19,shipped,UPI
5273,70,2025-07-24,delivered,NetBanking
5274,173,2025-05-11,delivered,UPI
5275,1191,2025-08-12,delivered,UPI
5276,1191,2025-06-14,delivered,UPI
5277,234,2025-10-31,delivered,Card
5278,972,2024-02-12,shipped,UPI
5279,262,2023-12-22,delivered,COD
5280,81,2025-06-03,delivered,COD
5281,1037,2025-03-13,delivered,UPI
5282,724,2024-04-10,delivered,UPI
5283,173,2025-04-16,cancelled,COD
5284,631,2024-05-25,delivered,UPI
5285,47,2025-02-10,delivered,NetBanking
5286,1133,2024-01-27,returned,NetBanking
5287,474,2024-07-28,delivered,UPI
5288,776,2024-11-21,delivered,Card
5289,624,2025-04-18,cancelled,COD
5290,1008,2025-03-31,delivered,UPI
5291,744,2025-09-29,delivered,COD
5292,1191,2025-09-24,delivered,COD
5293,358,2025-02-14,delivered,UPI
5294,1094,2024-11-06,delivered,COD
5295,355,2024-03-02,delivered,COD
5296,934,2025-03-26,delivered,UPI
5297,167,2024-02-11,delivered,COD
5298,172,2023-11-12,delivered,Card
5299,500,2024-03-02,delivered,UPI
5300,66,2024-11-17,returned,UPI
5301,156,2023-08-19,delivered,COD
5302,784,2024-09-18,delivered,UPI
5303,60,2024-02-10,delivered,UPI
5304,66,2024-04-19,delivered,COD
5305,1020,2025-03-10,delivered,COD
5306,18,2023-09-14,delivered,NetBanking
5307,669,2025-10-02,delivered,UPI
5308,258,2024-10-05,shipped,UPI
5309,1191,2025-07-30,cancelled,Card
5310,638,2024-07-20,delivered,Card
5311,954,2024-10-28,delivered,UPI
5312,95,2025-05-21,delivered,Card
5313,793,2024-11-05,cancelled,Card
5314,1191,2025-10-25,delivered,Card
5315,372,2024-01-30,delivered,UPI
5316,1186,2024-08-30,delivered,NetBanking
5317,145,2024-09-09,delivered,COD
5318,805,2024-06-19,delivered,COD
5319,942,2024-01-11,delivered,UPI
5320,173,2025-02-21,delivered,COD
5321,719,2023-10-22,delivered,COD
5322,1054,2023-04-18,delivered,COD
5323,890,2024-04-14,delivered,NetBanking
5324,829,2024-05-13,delivered,Card
5325,972,2023-10-22,cancelled,UPI
5326,207,2025-01-25,delivered,UPI
5327,4,2023-09-13,delivered,UPI
5328,512,2025-09-04,delivered,COD
5329,474,2024-06-08,delivered,UPI
5330,1191,2025-03-31,delivered,Card
5331,45,2025-05-03,delivered,Card
5332,66,2024-01-19,delivered,UPI
5333,1042,2024-12-31,returned,Card
5334,113,2023-11-15,delivered,UPI
5335,474,2024-12-11,delivered,UPI
5336,1127,2024-10-14,delivered,UPI
5337,1024,2023-04-20,delivered,UPI
5338,230,2024-08-23,delivered,Card
5339,157,2023-09-23,cancelled,Card
5340,559,2024-11-12,delivered,Card
5341,183,2025-02-26,delivered,UPI
5342,284,2025-08-11,returned,UPI
5343,165,2024-10-27,delivered,Card
5344,103,2024-11-14,delivered,Card
5345,55,2024-08-04,delivered,COD
5346,730,2024-09-05,delivered,Card
5347,802,2025-04-19,delivered,Card
5348,383,2025-10-30,delivered,UPI
5349,366,2025-06-10,delivered,Card
5350,627,2025-08-23,delivered,UPI
5351,451,2024-06-27,delivered,UPI
5352,686,2025-07-27,delivered,UPI
5353,860,2025-08-17,delivered,UPI
5354,1137,2023-07-21,delivered,COD
5355,280,2024-08-18,shipped,UPI
5356,904,2023-09-19,delivered,UPI
5357,130,2024-05-26,delivered,COD
5358,173,2024-08-22,delivered,UPI
5359,1023,2025-10-07,delivered,Card
5360,313,2025-02-18,delivered,UPI
5361,537,2024-09-06,delivered,UPI
5362,758,2025-04-10,delivered,NetBanking
5363,1191,2024-09-05,delivered,COD
5364,631,2024-01-21,cancelled,COD
5365,227,2024-05-19,delivered,UPI
5366,1038,2024-05-06,delivered,UPI
5367,231,2024-10-14,delivered,UPI
5368,134,2024-08-20,delivered,UPI
5369,871,2024-11-29,delivered,COD
5370,607,2024-08-17,delivered,UPI
5371,378,2024-11-28,delivered,UPI
5372,823,2024-05-23,delivered,COD
5373,1191,2025-04-19,delivered,Card
5374,1182,2025-01-19,delivered,Card
5375,106,2025-01-05,delivered,COD
5376,110,2023-08-08,delivered,UPI
5377,1191,2024-11-28,delivered,NetBanking
5378,1191,2025-04-08,delivered,UPI
5379,1180,2025-08-19,delivered,Card
5380,1122,2025-10-27,delivered,UPI
5381,39,2025-01-22,delivered,UPI
5382,173,2025-08-06,cancelled,Card
5383,1186,2024-12-21,delivered,UPI
5384,49,2024-12-21,delivered,Card
5385,996,2025-05-11,delivered,UPI
5386,688,2023-10-10,delivered,Card
5387,263,2024-05-10,delivered,NetBanking
5388,652,2025-10-05,delivered,UPI
5389,1066,2025-10-01,delivered,UPI
5390,305,2025-08-29,delivered,UPI
5391,1164,2025-06-09,delivered,UPI
5392,790,2025-09-20,delivered,COD
5393,166,2024-06-27,returned,UPI
5394,180,2025-08-27,delivered,COD
5395,451,2024-02-16,delivered,COD
5396,15,2024-08-29,shipped,UPI
5397,1191,2024-07-28,shipped,Card
5398,1029,2024-07-03,delivered,UPI
5399,847,2025-04-03,delivered,UPI
5400,184,2025-09-04,delivered,Card
5401,1084,2024-03-12,delivered,NetBanking
5402,249,2024-03-23,delivered,COD
5403,1137,2023-12-21,delivered,Card
5404,800,2024-11-17,delivered,UPI
5405,4,2023-11-09,delivered,NetBanking
5406,451,2024-06-08,delivered,UPI
5407,4,2024-11-15,delivered,UPI
5408,1070,2025-06-14,delivered,COD
5409,29,2024-07-25,delivered,Card
5410,1148,2025-11-04,delivered,UPI
5411,313,2024-05-20,delivered,UPI
5412,1191,2025-10-21,delivered,COD
5413,665,2024-02-15,returned,UPI
5414,1133,2023-09-16,delivered,NetBanking
5415,675,2024-05-23,delivered,NetBanking
5416,680,2023-12-26,delivered,UPI
5417,22,2025-08-02,delivered,Card
5418,927,2025-06-01,delivered,Card
5419,451,2025-02-05,delivered,COD
5420,423,2024-12-25,delivered,UPI
5421,88,2025-06-09,delivered,Card
5422,579,2025-04-21,delivered,Card
5423,1,2024-06-07,cancelled,NetBanking
5424,127,2025-03-19,cancelled,COD
5425,540,2023-09-29,delivered,UPI
5426,672,2024-08-30,delivered,UPI
5427,307,2025-02-12,delivered,Card
5428,700,2024-10-11,delivered,COD
5429,1137,2023-06-10,delivered,UPI
5430,1191,2025-04-20,delivered,Card
5431,1162,2024-06-24,delivered,Card
5432,954,2023-06-07,delivered,NetBanking
5433,546,2025-12-01,delivered,NetBanking
5434,805,2024-03-05,delivered,NetBanking
5435,858,2024-12-03,delivered,UPI
5436,686,2024-10-09,delivered,UPI
5437,999,2024-04-22,delivered,UPI
5438,241,2024-05-29,delivered,UPI
5439,693,2025-03-05,delivered,UPI
5440,271,2025-03-07,shipped,COD
5441,110,2023-08-21,delivered,Card
5442,740,2023-10-24,delivered,UPI
5443,1191,2025-05-21,delivered,UPI
5444,949,2025-01-21,delivered,UPI
5445,484,2024-11-02,delivered,UPI
5446,412,2023-02-18,delivered,UPI
5447,12,2025-12-15,delivered,UPI
5448,523,2023-11-08,returned,UPI
5449,1191,2025-08-19,delivered,UPI
5450,742,2023-05-30,returned,NetBanking
5451,935,2025-03-12,delivered,UPI
5452,660,2024-12-18,delivered,Card
5453,512,2025-12-25,delivered,UPI
5454,1191,2025-08-16,shipped,Card
5455,430,2023-07-26,delivered,Card
5456,1157,2024-03-14,delivered,COD
5457,1125,2024-04-11,delivered,UPI
5458,173,2025-06-02,delivered,UPI
5459,177,2024-04-30,delivered,UPI
5460,674,2024-01-12,delivered,Card
5461,1191,2025-04-12,cancelled,UPI
5462,509,2024-03-13,delivered,COD
5463,230,2024-10-06,delivered,NetBanking
5464,968,2024-01-08,delivered,UPI
5465,1097,2025-09-25,delivered,Card
5466,723,2024-08-18,delivered,NetBanking
5467,1145,2025-04-08,delivered,Card
5468,618,2024-02-05,delivered,UPI
5469,540,2023-08-18,delivered,UPI
5470,719,2023-10-20,delivered,COD
5471,1191,2024-10-06,delivered,UPI
5472,1165,2024-09-28,delivered,Card
5473,218,2024-06-19,delivered,COD
5474,173,2025-09-15,delivered,COD
5475,977,2024-11-27,delivered,UPI
5476,145,2024-12-15,delivered,COD
5477,343,2025-01-08,delivered,UPI
5478,32,2025-02-02,cancelled,UPI
5479,173,2025-04-07,delivered,NetBanking
5480,653,2025-09-14,delivered,Card
5481,237,2025-12-27,delivered,NetBanking
5482,998,2025-01-19,delivered,UPI
5483,468,2024-08-30,delivered,COD
5484,410,2024-04-26,delivered,Card
5485,692,2025-09-26,delivered,UPI
5486,1191,2024-07-15,cancelled,UPI
5487,847,2023-10-09,delivered,UPI
5488,1043,2024-04-07,cancelled,NetBanking
5489,886,2024-11-22,delivered,UPI
5490,1078,2025-04-29,delivered,UPI
5491,1134,2025-03-11,delivered,UPI
5492,18,2024-07-20,delivered,UPI
5493,892,2024-04-24,shipped,Card
5494,4,2024-11-20,delivered,UPI
5495,1143,2024-12-07,delivered,Card
5496,1191,2024-07-25,shipped,UPI
5497,65,2025-05-08,shipped,Card
5498,376,2024-08-07,delivered,UPI
5499,576,2024-08-10,cancelled,UPI
5500,1093,2025-04-08,cancelled,COD
5501,748,2024-05-21,delivered,COD
5502,1186,2025-08-03,delivered,COD
5503,148,2025-10-09,delivered,UPI
5504,530,2025-06-22,shipped,UPI
5505,778,2025-07-14,delivered,UPI
5506,234,2024-10-23,returned,UPI
5507,124,2023-06-03,returned,UPI
5508,1191,2025-11-07,delivered,Card
5509,1105,2025-11-27,delivered,UPI
5510,1191,2025-04-12,delivered,Card
5511,12,2025-12-25,cancelled,UPI
5512,66,2023-09-02,delivered,Card
5513,173,2024-11-25,delivered,COD
5514,173,2024-10-11,delivered,UPI
5515,135,2025-05-20,delivered,UPI
5516,846,2023-07-04,delivered,NetBanking
5517,713,2024-12-02,returned,UPI
5518,292,2023-08-27,delivered,UPI
5519,506,2024-05-27,delivered,Card
5520,173,2024-01-21,delivered,UPI
5521,539,2024-01-11,delivered,UPI
5522,157,2023-04-16,delivered,Card
5523,985,2023-06-15,delivered,Card
5524,1010,2025-02-25,delivered,Card
5525,317,2024-05-30,delivered,COD
5526,536,2024-08-08,delivered,UPI
5527,480,2024-07-13,delivered,Card
5528,450,2023-02-15,shipped,NetBanking
5529,497,2024-10-16,delivered,NetBanking
5530,991,2024-11-25,delivered,UPI
5531,301,2025-03-12,delivered,Card
5532,793,2025-03-15,delivered,UPI
5533,29,2023-09-11,delivered,UPI
5534,990,2024-07-28,delivered,Card
5535,753,2023-05-23,returned,Card
5536,384,2023-12-05,delivered,NetBanking
5537,348,2024-12-10,returned,UPI
5538,631,2025-03-24,delivered,UPI
5539,985,2023-07-07,delivered,NetBanking
5540,802,2025-10-15,delivered,Card
5541,93,2024-08-14,returned,COD
5542,159,2024-08-31,delivered,COD
5543,719,2025-01-05,delivered,COD
5544,290,2025-11-24,returned,NetBanking
5545,738,2024-07-15,delivered,UPI
5546,1182,2025-07-11,delivered,COD
5547,669,2025-09-17,shipped,UPI
5548,1191,2025-11-06,delivered,UPI
5549,661,2024-12-15,cancelled,COD
5550,195,2024-10-30,delivered,UPI
5551,681,2023-12-28,delivered,Card
5552,999,2023-05-03,delivered,UPI
5553,106,2024-05-30,delivered,UPI
5554,352,2024-11-24,delivered,UPI
5555,1191,2025-08-31,delivered,UPI
5556,1191,2025-11-06,cancelled,UPI
5557,727,2025-07-08,delivered,COD
5558,983,2025-06-02,delivered,UPI
5559,771,2024-08-17,shipped,UPI
5560,765,2025-03-21,delivered,Card
5561,1176,2025-12-01,delivered,UPI
5562,1166,2025-02-09,delivered,Card
5563,1191,2024-12-04,delivered,UPI
5564,392,2025-04-24,delivered,Card
5565,486,2023-03-31,delivered,UPI
5566,1196,2024-12-27,delivered,UPI
5567,392,2025-07-01,shipped,UPI
5568,302,2025-05-24,returned,UPI
5569,249,2024-07-07,delivered,COD
5570,489,2023-12-13,delivered,UPI
5571,868,2025-11-07,delivered,COD
5572,600,2024-11-02,delivered,UPI
5573,461,2024-07-07,delivered,UPI
5574,383,2025-10-08,delivered,NetBanking
5575,255,2024-08-29,delivered,COD
5576,723,2024-05-30,delivered,UPI
5577,1166,2024-12-06,delivered,UPI
5578,963,2024-04-22,delivered,UPI
5579,559,2025-06-10,delivered,UPI
5580,793,2023-12-19,delivered,Card
5581,533,2024-02-01,delivered,Card
5582,343,2024-05-09,shipped,Card
5583,436,2023-09-09,delivered,Card
5584,106,2025-02-15,delivered,UPI
5585,874,2024-12-21,delivered,UPI
5586,1126,2024-05-11,delivered,NetBanking
5587,157,2023-08-16,delivered,COD
5588,255,2025-08-13,delivered,COD
5589,1127,2025-01-07,delivered,Card
5590,29,2024-06-13,delivered,NetBanking
5591,634,2025-01-10,delivered,UPI
5592,911,2024-03-28,delivered,UPI
5593,1148,2024-06-08,shipped,UPI
5594,852,2024-09-02,delivered,Card
5595,173,2024-01-16,delivered,Card
5596,1191,2025-05-10,delivered,UPI
5597,935,2024-10-14,delivered,UPI
5598,736,2024-03-23,delivered,Card
5599,559,2025-03-06,delivered,Card
5600,847,2024-02-08,delivered,UPI
5601,160,2024-10-01,delivered,UPI
5602,873,2023-11-12,delivered,COD
5603,603,2025-04-08,shipped,Card
5604,1191,2025-05-06,delivered,UPI
5605,811,2024-12-07,cancelled,Card
5606,432,2023-09-12,delivered,COD
5607,747,2024-06-27,delivered,COD
5608,451,2023-08-25,delivered,UPI
5609,1081,2024-05-19,delivered,Card
5610,873,2024-12-19,delivered,UPI
5611,760,2023-07-21,delivered,UPI
5612,969,2024-04-09,cancelled,Card
5613,130,2024-02-23,delivered,Card
5614,969,2024-06-01,delivered,UPI
5615,931,2023-06-07,delivered,COD
5616,326,2025-09-29,delivered,Card
5617,377,2023-09-30,delivered,Card
5618,833,2024-12-24,delivered,NetBanking
5619,588,2024-05-21,delivered,UPI
5620,1191,2025-08-12,delivered,COD
5621,1021,2023-04-15,delivered,COD
5622,692,2024-12-03,delivered,COD
5623,1119,2023-12-26,delivered,COD
5624,451,2025-01-24,delivered,UPI
5625,101,2025-05-09,delivered,Card
5626,1152,2024-11-14,delivered,Card
5627,392,2025-05-06,delivered,UPI
5628,777,2023-11-08,delivered,COD
5629,785,2024-12-01,delivered,NetBanking
5630,1148,2024-12-03,delivered,UPI
5631,891,2024-06-06,delivered,Card
5632,618,2023-08-22,delivered,NetBanking
5633,512,2025-06-04,returned,UPI
5634,393,2025-08-25,delivered,UPI
5635,608,2024-09-11,delivered,UPI
5636,421,2024-08-18,delivered,Card
5637,886,2025-07-29,delivered,Card
5638,463,2023-11-20,delivered,COD
5639,95,2025-04-08,cancelled,NetBanking
5640,1047,2025-03-15,delivered,UPI
5641,1191,2025-05-20,delivered,UPI
5642,799,2025-08-09,delivered,UPI
5643,650,2024-05-30,delivered,UPI
5644,559,2025-11-14,delivered,COD
5645,261,2024-09-14,delivered,COD
5646,1191,2025-12-24,delivered,COD
5647,285,2025-03-11,delivered,UPI
5648,547,2025-05-18,delivered,UPI
5649,451,2024-05-10,delivered,UPI
5650,1192,2024-02-16,delivered,Card
5651,946,2023-10-03,delivered,COD
5652,1087,2024-11-17,delivered,UPI
5653,65,2023-11-28,delivered,UPI
5654,204,2024-07-25,delivered,UPI
5655,108,2023-09-27,delivered,UPI
5656,180,2024-11-10,cancelled,NetBanking
5657,173,2025-08-06,delivered,UPI
5658,921,2023-09-02,delivered,UPI
5659,189,2025-01-10,shipped,Card
5660,98,2024-05-06,delivered,Card
5661,956,2025-03-14,delivered,UPI
5662,451,2024-09-24,delivered,COD
5663,534,2024-03-06,delivered,NetBanking
5664,530,2025-04-06,delivered,UPI
5665,262,2024-05-20,delivered,NetBanking
5666,173,2024-08-17,cancelled,Card
5667,992,2024-03-06,delivered,NetBanking
5668,396,2025-01-22,delivered,UPI
5669,128,2023-08-19,delivered,Card
5670,740,2023-05-02,delivered,UPI
5671,1176,2024-06-09,delivered,NetBanking
5672,482,2025-09-23,delivered,COD
5673,901,2024-11-05,delivered,Card
5674,1191,2025-05-27,returned,UPI
5675,850,2025-05-25,shipped,Card
5676,891,2024-09-25,delivered,COD
5677,429,2025-12-21,cancelled,UPI
5678,661,2024-12-26,delivered,Card
5679,451,2025-01-18,delivered,Card
5680,782,2025-01-09,delivered,UPI
5681,723,2024-10-26,delivered,UPI
5682,19,2025-11-14,delivered,Card
5683,514,2024-09-25,delivered,UPI
5684,1048,2024-05-01,delivered,UPI
5685,590,2024-11-09,delivered,UPI
5686,20,2023-02-26,delivered,UPI
5687,354,2023-08-06,delivered,UPI
5688,1191,2025-07-24,delivered,COD
5689,655,2024-04-23,delivered,Card
5690,415,2024-03-30,delivered,NetBanking
5691,317,2024-05-27,shipped,UPI
5692,463,2025-03-26,delivered,UPI
5693,54,2025-08-24,delivered,UPI
5694,746,2024-12-05,delivered,UPI
5695,918,2025-03-04,delivered,UPI
5696,249,2023-10-09,delivered,UPI
5697,238,2025-06-01,delivered,COD
5698,313,2024-04-11,returned,UPI
5699,908,2024-06-27,delivered,UPI
5700,59,2024-11-17,delivered,NetBanking
5701,410,2025-05-14,shipped,UPI
5702,545,2025-05-11,delivered,Card
5703,507,2023-07-22,delivered,Card
5704,409,2024-12-03,cancelled,UPI
5705,572,2025-07-16,delivered,UPI
5706,292,2023-04-21,delivered,Card
5707,139,2024-09-20,delivered,COD
5708,412,2023-04-06,delivered,UPI
5709,1100,2025-04-23,delivered,COD
5710,173,2024-03-18,delivered,COD
5711,627,2025-04-07,delivered,UPI
5712,887,2023-03-28,delivered,UPI
5713,1194,2024-06-29,delivered,Card
5714,835,2025-08-23,cancelled,UPI
5715,869,2024-06-21,delivered,UPI
5716,1191,2025-10-23,cancelled,Card
5717,482,2025-03-24,delivered,NetBanking
5718,48,2024-06-29,delivered,Card
5719,1191,2025-03-31,delivered,UPI
5720,451,2024-09-29,delivered,Card
5721,452,2025-09-01,delivered,Card
5722,1063,2024-03-13,cancelled,UPI
5723,1068,2023-10-29,delivered,UPI
5724,362,2024-08-14,delivered,COD
5725,249,2024-09-21,delivered,UPI
5726,127,2025-08-01,delivered,UPI
5727,4,2024-02-10,delivered,UPI
5728,173,2024-06-27,delivered,UPI
5729,1088,2025-01-09,delivered,COD
5730,457,2024-11-04,shipped,Card
5731,497,2025-11-28,delivered,UPI
5732,137,2024-08-27,cancelled,UPI
5733,628,2024-12-12,shipped,UPI
5734,329,2025-07-28,delivered,UPI
5735,42,2025-02-14,delivered,UPI
