order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
15518,6203,5,2,7323.99,0.05,13915.58
15519,6204,34,2,3937.59,0.1,7087.66
15520,6204,17,3,425.94,0.0,1277.82
15521,6204,6,2,8439.67,0.05,16035.37
15522,6205,45,1,50632.32,0.0,50632.32
15523,6206,23,2,381.96,0.2,611.14
15524,6207,7,2,11903.44,0.05,22616.54
15525,6207,19,3,301.26,0.0,903.78
15526,6207,52,2,35725.17,0.0,71450.34
15527,6207,23,3,381.96,0.2,916.7
15528,6208,17,2,425.94,0.05,809.29
15529,6208,23,2,381.96,0.1,687.53
15530,6209,13,1,1356.94,0.2,1085.55
15531,6210,16,1,1147.33,0.1,1032.6
15532,6210,22,1,256.1,0.0,256.1
15533,6210,9,2,4533.34,0.2,7253.34
15534,6211,30,3,448.49,0.0,1345.47
15535,6211,2,2,3911.93,0.0,7823.86
15536,6211,5,1,7323.99,0.1,6591.59
15537,6212,39,1,22252.18,0.0,22252.18
15538,6212,4,3,4078.93,0.0,12236.79
15539,6213,1,3,4311.34,0.1,11640.62
15540,6214,26,2,1412.65,0.0,2825.3
15541,6215,31,2,440.79,0.0,881.58
15542,6215,25,1,1719.78,0.0,1719.78
15543,6216,16,1,1147.33,0.0,1147.33
15544,6216,46,1,44103.32,0.05,41898.15
15545,6217,42,3,1783.38,0.05,5082.63
15546,6217,34,3,3937.59,0.0,11812.77
15547,6217,11,1,4853.64,0.0,4853.64
15548,6217,39,2,22252.18,0.0,44504.36
15549,6218,12,3,5553.73,0.0,16661.19
15550,6219,30,1,448.49,0.0,448.49
15551,6219,15,1,1717.5,0.0,1717.5
15552,6219,52,2,35725.17,0.0,71450.34
15553,6219,34,1,3937.59,0.0,3937.59
15554,6220,32,3,403.22,0.05,1149.18
15555,6220,44,1,1675.89,0.0,1675.89
15556,6221,27,3,1246.0,0.1,3364.2
15557,6222,30,2,448.49,0.0,896.98
15558,6223,16,3,1147.33,0.0,3441.99
15559,6223,36,2,2924.06,0.0,5848.12
15560,6223,28,1,2077.38,0.0,2077.38
15561,6224,18,3,316.88,0.0,950.64
15562,6225,26,1,1412.65,0.0,1412.65
15563,6225,38,2,21688.29,0.0,43376.58
15564,6225,48,2,48857.09,0.05,92828.47
15565,6225,51,3,29838.95,0.1,80565.17
15566,6226,14,1,1335.52,0.05,1268.74
15567,6226,27,3,1246.0,0.0,3738.0
15568,6227,19,1,301.26,0.2,241.01
15569,6228,10,2,5058.33,0.0,10116.66
15570,6229,48,3,48857.09,0.0,146571.27
15571,6229,51,3,29838.95,0.0,89516.85
15572,6229,12,1,5553.73,0.1,4998.36
15573,6229,18,1,316.88,0.05,301.04
15574,6230,15,1,1717.5,0.0,1717.5
15575,6230,46,2,44103.32,0.0,88206.64
15576,6231,49,3,24383.87,0.0,73151.61
15577,6232,30,2,448.49,0.0,896.98
15578,6233,50,1,32122.03,0.0,32122.03
15579,6233,40,3,16569.14,0.0,49707.42
15580,6234,7,1,11903.44,0.05,11308.27
15581,6234,50,1,32122.03,0.1,28909.83
15582,6234,21,3,395.89,0.05,1128.29
15583,6235,45,1,50632.32,0.05,48100.7
15584,6235,28,1,2077.38,0.1,1869.64
15585,6235,6,3,8439.67,0.1,22787.11
15586,6236,35,1,3039.94,0.0,3039.94
15587,6237,20,2,337.55,0.05,641.34
15588,6237,41,3,1458.5,0.2,3500.4
15589,6237,35,2,3039.94,0.0,6079.88
15590,6237,17,1,425.94,0.0,425.94
15591,6238,45,2,50632.32,0.1,91138.18
15592,6238,32,3,403.22,0.05,1149.18
15593,6239,3,2,4598.39,0.2,7357.42
15594,6239,28,3,2077.38,0.0,6232.14
15595,6239,21,2,395.89,0.0,791.78
15596,6239,17,3,425.94,0.0,1277.82
15597,6240,39,1,22252.18,0.0,22252.18
15598,6240,21,2,395.89,0.0,791.78
15599,6240,2,1,3911.93,0.05,3716.33
15600,6241,48,3,48857.09,0.05,139242.71
15601,6241,4,3,4078.93,0.05,11624.95
15602,6241,40,2,16569.14,0.0,33138.28
15603,6242,28,1,2077.38,0.0,2077.38
15604,6242,51,2,29838.95,0.2,47742.32
15605,6242,44,2,1675.89,0.2,2681.42
15606,6242,8,1,7478.19,0.05,7104.28
15607,6243,25,2,1719.78,0.0,3439.56
15608,6244,35,2,3039.94,0.0,6079.88
15609,6244,18,1,316.88,0.0,316.88
15610,6244,5,1,7323.99,0.05,6957.79
15611,6244,13,3,1356.94,0.1,3663.74
15612,6245,17,3,425.94,0.0,1277.82
15613,6245,39,1,22252.18,0.1,20026.96
15614,6246,47,1,32443.0,0.0,32443.0
15615,6246,7,1,11903.44,0.1,10713.1
15616,6246,38,3,21688.29,0.0,65064.87
15617,6247,52,3,35725.17,0.0,107175.51
15618,6247,11,1,4853.64,0.0,4853.64
15619,6247,26,1,1412.65,0.0,1412.65
15620,6248,34,2,3937.59,0.0,7875.18
15621,6249,24,2,291.78,0.05,554.38
15622,6249,11,2,4853.64,0.0,9707.28
15623,6249,49,1,24383.87,0.0,24383.87
15624,6250,44,3,1675.89,0.05,4776.29
15625,6250,10,1,5058.33,0.05,4805.41
15626,6250,13,1,1356.94,0.0,1356.94
15627,6251,8,1,7478.19,0.1,6730.37
15628,6251,6,3,8439.67,0.0,25319.01
15629,6251,41,1,1458.5,0.0,1458.5
15630,6252,5,1,7323.99,0.0,7323.99
15631,6253,14,2,1335.52,0.0,2671.04
15632,6253,47,2,32443.0,0.2,51908.8
15633,6253,38,1,21688.29,0.05,20603.88
15634,6254,42,2,1783.38,0.0,3566.76
15635,6254,2,3,3911.93,0.0,11735.79
15636,6255,33,3,3763.53,0.05,10726.06
15637,6255,2,1,3911.93,0.0,3911.93
15638,6256,1,3,4311.34,0.0,12934.02
15639,6256,30,2,448.49,0.0,896.98
15640,6256,36,3,2924.06,0.05,8333.57
15641,6256,18,1,316.88,0.0,316.88
15642,6257,40,1,16569.14,0.1,14912.23
15643,6257,45,3,50632.32,0.0,151896.96
15644,6258,24,2,291.78,0.0,583.56
15645,6258,49,2,24383.87,0.0,48767.74
15646,6259,37,2,20338.2,0.0,40676.4
15647,6259,12,3,5553.73,0.0,16661.19
15648,6259,23,3,381.96,0.05,1088.59
15649,6259,27,2,1246.0,0.1,2242.8
15650,6260,35,2,3039.94,0.05,5775.89
15651,6261,3,1,4598.39,0.05,4368.47
15652,6262,43,3,1480.37,0.05,4219.05
15653,6263,48,1,48857.09,0.1,43971.38
15654,6263,34,3,3937.59,0.0,11812.77
15655,6264,47,1,32443.0,0.05,30820.85
15656,6264,50,1,32122.03,0.05,30515.93
15657,6264,36,1,2924.06,0.0,2924.06
15658,6264,38,2,21688.29,0.05,41207.75
15659,6265,15,3,1717.5,0.0,5152.5
15660,6265,42,2,1783.38,0.2,2853.41
15661,6265,21,2,395.89,0.0,791.78
15662,6265,36,3,2924.06,0.0,8772.18
15663,6266,37,2,20338.2,0.1,36608.76
15664,6266,30,1,448.49,0.1,403.64
15665,6266,51,3,29838.95,0.1,80565.17
15666,6266,33,1,3763.53,0.0,3763.53
15667,6267,48,3,48857.09,0.1,131914.14
15668,6267,30,2,448.49,0.05,852.13
15669,6267,11,1,4853.64,0.05,4610.96
15670,6267,18,2,316.88,0.05,602.07
15671,6268,36,1,2924.06,0.0,2924.06
15672,6269,31,2,440.79,0.0,881.58
15673,6269,10,2,5058.33,0.2,8093.33
15674,6270,23,3,381.96,0.0,1145.88
15675,6270,11,1,4853.64,0.0,4853.64
15676,6271,22,1,256.1,0.1,230.49
15677,6271,16,1,1147.33,0.0,1147.33
15678,6271,1,2,4311.34,0.0,8622.68
15679,6271,38,1,21688.29,0.05,20603.88
15680,6272,2,3,3911.93,0.0,11735.79
15681,6272,7,3,11903.44,0.0,35710.32
15682,6272,50,2,32122.03,0.0,64244.06
15683,6272,24,1,291.78,0.0,291.78
15684,6273,19,1,301.26,0.0,301.26
15685,6273,15,1,1717.5,0.0,1717.5
15686,6273,22,2,256.1,0.05,486.59
15687,6273,4,1,4078.93,0.0,4078.93
15688,6274,50,1,32122.03,0.0,32122.03
15689,6274,32,2,403.22,0.1,725.8
15690,6274,1,2,4311.34,0.0,8622.68
15691,6274,11,2,4853.64,0.0,9707.28
15692,6275,45,3,50632.32,0.0,151896.96
15693,6275,10,1,5058.33,0.1,4552.5
15694,6275,41,1,1458.5,0.0,1458.5
15695,6276,41,2,1458.5,0.2,2333.6
15696,6276,9,1,4533.34,0.0,4533.34
15697,6277,17,1,425.94,0.0,425.94
15698,6277,30,3,448.49,0.0,1345.47
15699,6277,24,1,291.78,0.05,277.19
15700,6278,28,1,2077.38,0.0,2077.38
15701,6278,8,2,7478.19,0.2,11965.1
15702,6278,51,1,29838.95,0.1,26855.06
15703,6278,25,2,1719.78,0.05,3267.58
15704,6279,4,1,4078.93,0.1,3671.04
15705,6280,17,3,425.94,0.1,1150.04
15706,6280,44,2,1675.89,0.0,3351.78
15707,6281,19,3,301.26,0.0,903.78
15708,6281,21,2,395.89,0.2,633.42
15709,6282,22,2,256.1,0.2,409.76
15710,6282,5,2,7323.99,0.0,14647.98
15711,6282,27,2,1246.0,0.0,2492.0
15712,6282,34,2,3937.59,0.05,7481.42
15713,6283,41,3,1458.5,0.2,3500.4
15714,6283,19,2,301.26,0.0,602.52
15715,6283,23,1,381.96,0.0,381.96
15716,6284,47,3,32443.0,0.0,97329.0
15717,6284,45,2,50632.32,0.05,96201.41
15718,6285,39,3,22252.18,0.1,60080.89
15719,6285,30,2,448.49,0.0,896.98
15720,6286,26,2,1412.65,0.1,2542.77
15721,6286,16,3,1147.33,0.05,3269.89
15722,6286,4,1,4078.93,0.2,3263.14
15723,6287,27,1,1246.0,0.0,1246.0
15724,6288,4,3,4078.93,0.0,12236.79
15725,6288,7,1,11903.44,0.0,11903.44
15726,6288,40,3,16569.14,0.2,39765.94
15727,6289,7,2,11903.44,0.05,22616.54
15728,6289,30,3,448.49,0.1,1210.92
15729,6289,6,3,8439.67,0.1,22787.11
15730,6290,15,2,1717.5,0.0,3435.0
15731,6290,7,3,11903.44,0.1,32139.29
15732,6290,3,3,4598.39,0.1,12415.65
15733,6291,30,3,448.49,0.1,1210.92
15734,6291,22,1,256.1,0.05,243.3
15735,6291,52,1,35725.17,0.0,35725.17
15736,6291,6,1,8439.67,0.0,8439.67
15737,6292,6,1,8439.67,0.1,7595.7
15738,6293,2,1,3911.93,0.0,3911.93
15739,6293,41,2,1458.5,0.0,2917.0
15740,6293,43,3,1480.37,0.2,3552.89
15741,6294,6,1,8439.67,0.05,8017.69
15742,6294,23,3,381.96,0.1,1031.29
15743,6295,8,2,7478.19,0.05,14208.56
15744,6295,18,2,316.88,0.05,602.07
15745,6295,22,3,256.1,0.0,768.3
15746,6295,42,2,1783.38,0.05,3388.42
15747,6296,14,2,1335.52,0.05,2537.49
15748,6296,50,2,32122.03,0.0,64244.06
15749,6296,22,2,256.1,0.0,512.2
15750,6297,14,1,1335.52,0.05,1268.74
15751,6297,21,3,395.89,0.05,1128.29
15752,6297,26,1,1412.65,0.1,1271.39
15753,6298,28,2,2077.38,0.1,3739.28
15754,6298,51,3,29838.95,0.0,89516.85
15755,6299,50,3,32122.03,0.0,96366.09
15756,6299,27,2,1246.0,0.0,2492.0
15757,6299,26,2,1412.65,0.0,2825.3
15758,6299,14,2,1335.52,0.1,2403.94
15759,6300,21,1,395.89,0.0,395.89
15760,6301,40,3,16569.14,0.0,49707.42
15761,6301,33,1,3763.53,0.05,3575.35
15762,6301,7,1,11903.44,0.05,11308.27
15763,6301,18,3,316.88,0.2,760.51
15764,6302,27,1,1246.0,0.05,1183.7
15765,6302,20,1,337.55,0.2,270.04
15766,6302,6,3,8439.67,0.1,22787.11
15767,6303,15,3,1717.5,0.05,4894.88
15768,6303,23,1,381.96,0.0,381.96
15769,6304,17,1,425.94,0.0,425.94
15770,6304,49,1,24383.87,0.05,23164.68
15771,6304,26,2,1412.65,0.0,2825.3
15772,6305,3,2,4598.39,0.0,9196.78
15773,6305,31,1,440.79,0.0,440.79
15774,6305,13,2,1356.94,0.05,2578.19
15775,6305,35,2,3039.94,0.0,6079.88
15776,6306,36,2,2924.06,0.0,5848.12
15777,6306,26,2,1412.65,0.05,2684.04
15778,6307,3,1,4598.39,0.1,4138.55
15779,6307,31,1,440.79,0.0,440.79
15780,6308,39,2,22252.18,0.1,40053.92
15781,6309,32,1,403.22,0.0,403.22
15782,6310,21,2,395.89,0.05,752.19
15783,6311,8,1,7478.19,0.1,6730.37
15784,6311,15,1,1717.5,0.0,1717.5
15785,6312,39,3,22252.18,0.1,60080.89
15786,6312,27,2,1246.0,0.0,2492.0
15787,6312,41,2,1458.5,0.0,2917.0
15788,6312,36,2,2924.06,0.0,5848.12
15789,6313,48,1,48857.09,0.1,43971.38
15790,6313,15,2,1717.5,0.0,3435.0
15791,6313,33,3,3763.53,0.1,10161.53
15792,6313,21,1,395.89,0.05,376.1
15793,6314,4,1,4078.93,0.0,4078.93
15794,6314,32,1,403.22,0.2,322.58
15795,6314,8,3,7478.19,0.0,22434.57
15796,6315,12,2,5553.73,0.2,8885.97
15797,6316,21,1,395.89,0.2,316.71
15798,6316,27,3,1246.0,0.1,3364.2
15799,6316,46,3,44103.32,0.0,132309.96
15800,6317,49,2,24383.87,0.0,48767.74
15801,6318,22,3,256.1,0.0,768.3
15802,6318,4,1,4078.93,0.1,3671.04
15803,6319,52,2,35725.17,0.1,64305.31
15804,6319,38,2,21688.29,0.0,43376.58
15805,6319,44,1,1675.89,0.0,1675.89
15806,6320,13,3,1356.94,0.05,3867.28
15807,6320,49,1,24383.87,0.0,24383.87
15808,6321,31,1,440.79,0.0,440.79
15809,6321,1,1,4311.34,0.1,3880.21
15810,6322,22,3,256.1,0.05,729.88
15811,6322,16,2,1147.33,0.05,2179.93
15812,6323,32,1,403.22,0.1,362.9
15813,6324,40,2,16569.14,0.0,33138.28
15814,6324,6,2,8439.67,0.1,15191.41
15815,6325,35,2,3039.94,0.0,6079.88
15816,6325,9,2,4533.34,0.05,8613.35
15817,6325,5,1,7323.99,0.0,7323.99
15818,6325,51,2,29838.95,0.0,59677.9
15819,6326,29,2,438.5,0.1,789.3
15820,6326,44,2,1675.89,0.0,3351.78
15821,6327,3,1,4598.39,0.2,3678.71
15822,6328,20,3,337.55,0.0,1012.65
15823,6329,22,1,256.1,0.1,230.49
15824,6329,46,1,44103.32,0.0,44103.32
15825,6329,30,2,448.49,0.05,852.13
15826,6330,12,2,5553.73,0.1,9996.71
15827,6330,4,3,4078.93,0.0,12236.79
15828,6330,32,2,403.22,0.1,725.8
15829,6330,4,3,4078.93,0.05,11624.95
15830,6331,5,2,7323.99,0.0,14647.98
15831,6331,17,1,425.94,0.0,425.94
15832,6332,4,1,4078.93,0.0,4078.93
15833,6332,37,2,20338.2,0.0,40676.4
15834,6332,5,3,7323.99,0.0,21971.97
15835,6333,24,1,291.78,0.0,291.78
15836,6333,49,1,24383.87,0.0,24383.87
15837,6333,46,1,44103.32,0.1,39692.99
15838,6334,3,2,4598.39,0.05,8736.94
15839,6335,52,3,35725.17,0.0,107175.51
15840,6335,17,3,425.94,0.0,1277.82
15841,6335,34,1,3937.59,0.0,3937.59
15842,6335,11,3,4853.64,0.1,13104.83
15843,6336,18,1,316.88,0.1,285.19
15844,6336,24,1,291.78,0.0,291.78
15845,6336,10,2,5058.33,0.05,9610.83
15846,6336,17,1,425.94,0.05,404.64
15847,6337,13,1,1356.94,0.0,1356.94
15848,6337,6,2,8439.67,0.1,15191.41
15849,6337,12,1,5553.73,0.0,5553.73
15850,6337,51,3,29838.95,0.0,89516.85
15851,6338,4,2,4078.93,0.05,7749.97
15852,6338,31,1,440.79,0.1,396.71
15853,6338,32,2,403.22,0.0,806.44
15854,6339,13,2,1356.94,0.1,2442.49
15855,6340,50,3,32122.03,0.2,77092.87
15856,6340,16,2,1147.33,0.0,2294.66
15857,6340,24,1,291.78,0.0,291.78
15858,6341,34,2,3937.59,0.0,7875.18
15859,6341,37,2,20338.2,0.05,38642.58
15860,6341,13,2,1356.94,0.1,2442.49
15861,6342,43,2,1480.37,0.05,2812.7
15862,6342,3,2,4598.39,0.2,7357.42
15863,6342,29,2,438.5,0.1,789.3
15864,6343,35,3,3039.94,0.0,9119.82
15865,6344,26,3,1412.65,0.0,4237.95
15866,6345,12,1,5553.73,0.1,4998.36
15867,6345,16,1,1147.33,0.05,1089.96
15868,6345,32,3,403.22,0.0,1209.66
15869,6346,7,1,11903.44,0.0,11903.44
15870,6346,44,1,1675.89,0.0,1675.89
15871,6346,38,2,21688.29,0.0,43376.58
15872,6346,19,1,301.26,0.0,301.26
15873,6347,13,2,1356.94,0.0,2713.88
15874,6347,44,1,1675.89,0.0,1675.89
15875,6347,17,1,425.94,0.0,425.94
15876,6347,26,3,1412.65,0.0,4237.95
15877,6348,4,2,4078.93,0.0,8157.86
15878,6349,31,3,440.79,0.0,1322.37
15879,6349,42,1,1783.38,0.0,1783.38
15880,6350,7,3,11903.44,0.05,33924.8
15881,6350,22,2,256.1,0.1,460.98
15882,6350,36,3,2924.06,0.1,7894.96
15883,6351,28,2,2077.38,0.05,3947.02
15884,6351,49,1,24383.87,0.0,24383.87
15885,6351,47,3,32443.0,0.0,97329.0
15886,6351,11,1,4853.64,0.0,4853.64
15887,6352,48,1,48857.09,0.0,48857.09
15888,6352,25,2,1719.78,0.1,3095.6
15889,6353,18,3,316.88,0.1,855.58
15890,6353,15,1,1717.5,0.0,1717.5
15891,6353,47,1,32443.0,0.2,25954.4
15892,6353,40,1,16569.14,0.0,16569.14
15893,6354,37,1,20338.2,0.1,18304.38
15894,6354,32,2,403.22,0.1,725.8
15895,6354,16,1,1147.33,0.05,1089.96
15896,6354,4,3,4078.93,0.0,12236.79
15897,6355,15,2,1717.5,0.0,3435.0
15898,6355,49,2,24383.87,0.0,48767.74
15899,6355,39,2,22252.18,0.0,44504.36
15900,6356,12,3,5553.73,0.0,16661.19
15901,6356,11,1,4853.64,0.0,4853.64
15902,6357,52,2,35725.17,0.0,71450.34
15903,6357,38,1,21688.29,0.0,21688.29
15904,6357,7,2,11903.44,0.1,21426.19
15905,6357,8,3,7478.19,0.0,22434.57
15906,6358,46,2,44103.32,0.1,79385.98
15907,6358,13,1,1356.94,0.0,1356.94
15908,6358,13,3,1356.94,0.05,3867.28
15909,6359,23,3,381.96,0.0,1145.88
15910,6359,3,1,4598.39,0.0,4598.39
15911,6359,7,2,11903.44,0.05,22616.54
15912,6359,8,1,7478.19,0.05,7104.28
15913,6360,10,3,5058.33,0.1,13657.49
15914,6360,26,1,1412.65,0.0,1412.65
15915,6360,22,2,256.1,0.0,512.2
15916,6361,2,1,3911.93,0.0,3911.93
15917,6362,39,1,22252.18,0.0,22252.18
15918,6363,5,2,7323.99,0.05,13915.58
15919,6363,48,3,48857.09,0.05,139242.71
15920,6363,6,3,8439.67,0.1,22787.11
15921,6364,36,2,2924.06,0.0,5848.12
15922,6364,12,3,5553.73,0.0,16661.19
15923,6364,22,2,256.1,0.0,512.2
15924,6364,11,2,4853.64,0.0,9707.28
15925,6365,23,3,381.96,0.0,1145.88
15926,6366,10,2,5058.33,0.0,10116.66
15927,6366,33,1,3763.53,0.0,3763.53
15928,6367,17,2,425.94,0.0,851.88
15929,6367,36,3,2924.06,0.0,8772.18
15930,6368,16,3,1147.33,0.1,3097.79
15931,6369,30,3,448.49,0.0,1345.47
15932,6369,43,3,1480.37,0.0,4441.11
15933,6370,40,2,16569.14,0.0,33138.28
15934,6371,33,1,3763.53,0.1,3387.18
15935,6372,36,1,2924.06,0.0,2924.06
15936,6372,7,3,11903.44,0.0,35710.32
15937,6373,6,1,8439.67,0.05,8017.69
15938,6374,1,3,4311.34,0.0,12934.02
15939,6374,31,1,440.79,0.2,352.63
15940,6375,51,1,29838.95,0.05,28347.0
15941,6375,39,2,22252.18,0.0,44504.36
15942,6375,36,2,2924.06,0.1,5263.31
15943,6376,46,1,44103.32,0.1,39692.99
15944,6376,50,2,32122.03,0.0,64244.06
15945,6376,44,1,1675.89,0.1,1508.3
15946,6376,40,2,16569.14,0.0,33138.28
15947,6377,16,1,1147.33,0.0,1147.33
15948,6377,48,1,48857.09,0.0,48857.09
15949,6377,28,2,2077.38,0.1,3739.28
15950,6377,21,3,395.89,0.05,1128.29
15951,6378,4,1,4078.93,0.0,4078.93
15952,6378,50,3,32122.03,0.1,86729.48
15953,6378,46,1,44103.32,0.0,44103.32
15954,6379,37,2,20338.2,0.1,36608.76
15955,6379,47,3,32443.0,0.05,92462.55
15956,6380,27,3,1246.0,0.1,3364.2
15957,6380,21,1,395.89,0.1,356.3
15958,6380,26,3,1412.65,0.1,3814.16
15959,6380,14,1,1335.52,0.0,1335.52
15960,6381,27,1,1246.0,0.05,1183.7
15961,6381,19,1,301.26,0.0,301.26
15962,6381,35,2,3039.94,0.0,6079.88
15963,6381,38,3,21688.29,0.0,65064.87
15964,6382,43,3,1480.37,0.05,4219.05
15965,6382,34,1,3937.59,0.0,3937.59
15966,6383,51,2,29838.95,0.0,59677.9
15967,6383,8,1,7478.19,0.05,7104.28
15968,6383,10,3,5058.33,0.0,15174.99
15969,6384,6,3,8439.67,0.0,25319.01
15970,6384,36,1,2924.06,0.0,2924.06
15971,6384,49,1,24383.87,0.0,24383.87
15972,6384,36,3,2924.06,0.0,8772.18
15973,6385,42,2,1783.38,0.0,3566.76
15974,6385,3,1,4598.39,0.05,4368.47
15975,6385,21,1,395.89,0.05,376.1
15976,6385,22,1,256.1,0.0,256.1
15977,6386,27,2,1246.0,0.1,2242.8
15978,6386,39,2,22252.18,0.0,44504.36
15979,6387,8,2,7478.19,0.05,14208.56
15980,6387,24,1,291.78,0.1,262.6
15981,6387,51,3,29838.95,0.0,89516.85
15982,6387,32,3,403.22,0.0,1209.66
15983,6388,8,2,7478.19,0.1,13460.74
15984,6389,25,2,1719.78,0.05,3267.58
15985,6389,41,1,1458.5,0.1,1312.65
15986,6390,22,3,256.1,0.1,691.47
15987,6390,34,3,3937.59,0.0,11812.77
15988,6390,37,2,20338.2,0.0,40676.4
15989,6391,52,3,35725.17,0.1,96457.96
15990,6391,19,3,301.26,0.05,858.59
15991,6391,32,1,403.22,0.2,322.58
15992,6392,9,3,4533.34,0.05,12920.02
15993,6392,32,3,403.22,0.05,1149.18
15994,6393,49,2,24383.87,0.0,48767.74
15995,6393,25,2,1719.78,0.1,3095.6
15996,6393,6,1,8439.67,0.1,7595.7
15997,6394,44,2,1675.89,0.1,3016.6
15998,6394,51,3,29838.95,0.1,80565.17
15999,6394,33,1,3763.53,0.1,3387.18
16000,6395,49,3,24383.87,0.0,73151.61
16001,6395,29,1,438.5,0.0,438.5
16002,6395,11,2,4853.64,0.2,7765.82
16003,6396,33,2,3763.53,0.0,7527.06
16004,6396,35,1,3039.94,0.1,2735.95
16005,6397,37,2,20338.2,0.0,40676.4
16006,6397,39,3,22252.18,0.1,60080.89
16007,6398,19,3,301.26,0.0,903.78
16008,6398,16,1,1147.33,0.1,1032.6
16009,6398,30,1,448.49,0.1,403.64
16010,6398,10,3,5058.33,0.1,13657.49
16011,6399,4,3,4078.93,0.05,11624.95
16012,6400,13,2,1356.94,0.05,2578.19
16013,6400,36,3,2924.06,0.2,7017.74
16014,6400,28,3,2077.38,0.1,5608.93
16015,6400,27,1,1246.0,0.0,1246.0
16016,6401,12,3,5553.73,0.05,15828.13
16017,6401,16,3,1147.33,0.0,3441.99
16018,6401,18,3,316.88,0.1,855.58
16019,6401,18,2,316.88,0.0,633.76
16020,6402,25,3,1719.78,0.1,4643.41
16021,6402,35,3,3039.94,0.0,9119.82
16022,6402,48,1,48857.09,0.05,46414.24
16023,6403,39,3,22252.18,0.05,63418.71
16024,6404,14,1,1335.52,0.0,1335.52
16025,6405,3,2,4598.39,0.05,8736.94
16026,6405,24,2,291.78,0.05,554.38
16027,6406,39,1,22252.18,0.0,22252.18
16028,6406,11,3,4853.64,0.0,14560.92
16029,6407,36,2,2924.06,0.0,5848.12
16030,6407,14,3,1335.52,0.1,3605.9
16031,6407,51,2,29838.95,0.0,59677.9
16032,6407,2,3,3911.93,0.0,11735.79
16033,6408,10,2,5058.33,0.0,10116.66
16034,6408,31,2,440.79,0.0,881.58
16035,6408,45,3,50632.32,0.05,144302.11
16036,6409,11,3,4853.64,0.0,14560.92
16037,6409,27,3,1246.0,0.0,3738.0
16038,6410,35,3,3039.94,0.05,8663.83
16039,6410,17,2,425.94,0.1,766.69
16040,6410,13,3,1356.94,0.0,4070.82
16041,6410,42,1,1783.38,0.1,1605.04
16042,6411,24,3,291.78,0.05,831.57
16043,6412,10,1,5058.33,0.1,4552.5
16044,6412,23,2,381.96,0.0,763.92
16045,6412,7,2,11903.44,0.0,23806.88
16046,6412,39,2,22252.18,0.0,44504.36
16047,6413,11,3,4853.64,0.0,14560.92
16048,6413,12,2,5553.73,0.0,11107.46
16049,6414,28,3,2077.38,0.05,5920.53
16050,6414,36,3,2924.06,0.0,8772.18
16051,6415,41,2,1458.5,0.0,2917.0
16052,6415,51,2,29838.95,0.0,59677.9
16053,6416,10,1,5058.33,0.0,5058.33
16054,6416,46,3,44103.32,0.1,119078.96
16055,6416,22,1,256.1,0.0,256.1
16056,6417,19,3,301.26,0.0,903.78
16057,6417,25,1,1719.78,0.0,1719.78
16058,6418,6,3,8439.67,0.0,25319.01
16059,6418,23,2,381.96,0.05,725.72
16060,6419,19,1,301.26,0.1,271.13
16061,6420,13,2,1356.94,0.0,2713.88
16062,6420,29,3,438.5,0.1,1183.95
16063,6420,2,2,3911.93,0.05,7432.67
16064,6421,9,2,4533.34,0.1,8160.01
16065,6421,34,1,3937.59,0.05,3740.71
16066,6421,21,1,395.89,0.1,356.3
16067,6421,33,3,3763.53,0.0,11290.59
16068,6422,21,1,395.89,0.1,356.3
16069,6422,7,1,11903.44,0.1,10713.1
16070,6422,11,1,4853.64,0.0,4853.64
16071,6422,34,3,3937.59,0.05,11222.13
16072,6423,35,3,3039.94,0.2,7295.86
16073,6423,36,1,2924.06,0.0,2924.06
16074,6423,34,1,3937.59,0.0,3937.59
16075,6423,6,3,8439.67,0.0,25319.01
16076,6424,4,2,4078.93,0.05,7749.97
16077,6424,38,3,21688.29,0.05,61811.63
16078,6424,37,1,20338.2,0.1,18304.38
16079,6424,4,1,4078.93,0.0,4078.93
16080,6425,3,2,4598.39,0.0,9196.78
16081,6425,12,1,5553.73,0.1,4998.36
16082,6425,41,2,1458.5,0.0,2917.0
16083,6425,38,3,21688.29,0.2,52051.9
16084,6426,44,2,1675.89,0.1,3016.6
16085,6426,49,2,24383.87,0.0,48767.74
16086,6427,5,1,7323.99,0.0,7323.99
16087,6427,33,1,3763.53,0.0,3763.53
16088,6427,51,2,29838.95,0.0,59677.9
16089,6428,5,2,7323.99,0.1,13183.18
16090,6429,6,1,8439.67,0.0,8439.67
16091,6429,4,3,4078.93,0.0,12236.79
16092,6430,47,3,32443.0,0.05,92462.55
16093,6430,40,1,16569.14,0.0,16569.14
16094,6431,8,3,7478.19,0.0,22434.57
16095,6431,45,3,50632.32,0.0,151896.96
16096,6432,21,1,395.89,0.2,316.71
16097,6432,5,2,7323.99,0.0,14647.98
16098,6432,25,2,1719.78,0.05,3267.58
16099,6432,43,2,1480.37,0.0,2960.74
16100,6433,19,3,301.26,0.0,903.78
16101,6433,1,3,4311.34,0.0,12934.02
16102,6433,4,3,4078.93,0.1,11013.11
16103,6434,15,3,1717.5,0.0,5152.5
16104,6435,12,3,5553.73,0.1,14995.07
16105,6435,27,2,1246.0,0.0,2492.0
16106,6435,35,2,3039.94,0.2,4863.9
16107,6435,39,1,22252.18,0.05,21139.57
16108,6436,10,1,5058.33,0.05,4805.41
16109,6436,34,3,3937.59,0.0,11812.77
